date,region,client,categorie_produit,montant_vente,quantite
2024-05-19,Rabat,Client_0039,Maison,704.23,2
2024-10-09,Marrakech,Client_0046,Mode,533.72,19
2024-11-07,Marrakech,Client_0168,Électronique,490.23,19
2024-08-21,Tanger,Client_0174,Alimentaire,645.81,4
2024-01-23,Casablanca,Client_0019,Mode,83.48,5
2024-06-01,Agadir,Client_0108,Alimentaire,1019.36,7
2024-10-03,Tanger,Client_0192,Maison,1275.4,4
2024-03-01,Rabat,Client_0067,Mode,564.21,11
2024-11-14,Rabat,Client_0023,Électronique,116.75,3
2024-02-21,Rabat,Client_0035,Électronique,1480.82,5
2024-12-09,Tanger,Client_0044,Alimentaire,432.36,15
2024-06-01,Agadir,Client_0129,Maison,233.6,18
2024-08-24,Marrakech,Client_0027,Maison,586.14,16
2024-11-06,Casablanca,Client_0153,Alimentaire,1120.91,16
2024-10-28,Marrakech,Client_0022,Mode,476.18,10
2024-02-01,Agadir,Client_0163,Mode,883.32,1
2024-02-24,Marrakech,Client_0090,Alimentaire,652.56,11
2024-12-17,Tanger,Client_0133,Mode,220.76,17
2024-02-05,Rabat,Client_0162,Mode,528.92,15
2024-04-19,Agadir,Client_0102,Mode,1101.06,7
2024-06-25,Agadir,Client_0037,Alimentaire,937.41,6
2024-12-27,Marrakech,Client_0162,Électronique,223.68,15
2024-11-09,Tanger,Client_0093,Maison,286.82,15
2024-10-21,Marrakech,Client_0052,Électronique,979.06,7
2024-12-01,Marrakech,Client_0037,Mode,1229.45,3
2024-04-06,Agadir,Client_0186,Alimentaire,556.74,14
2024-07-31,Marrakech,Client_0042,Maison,913.2,9
2024-11-12,Rabat,Client_0102,Mode,297.43,3
2024-05-16,Marrakech,Client_0113,Maison,501.5,6
2024-01-06,Rabat,Client_0003,Maison,79.39,9
2024-04-18,Agadir,Client_0004,Électronique,1164.0,1
2024-02-04,Tanger,Client_0067,Mode,631.46,9
2024-02-08,Rabat,Client_0122,Maison,1233.38,12
2024-05-29,Tanger,Client_0172,Électronique,1077.14,4
2024-04-27,Tanger,Client_0079,Alimentaire,1251.68,16
2024-09-17,Rabat,Client_0152,Maison,464.21,5
2024-03-27,Agadir,Client_0010,Mode,318.41,17
2024-03-16,Casablanca,Client_0156,Alimentaire,1459.26,17
2024-11-08,Tanger,Client_0161,Maison,1090.13,6
2024-08-01,Tanger,Client_0141,Maison,1259.36,15
2024-10-11,Agadir,Client_0119,Mode,69.04,1
2024-08-26,Agadir,Client_0151,Maison,563.97,13
2024-06-13,Marrakech,Client_0186,Mode,1127.08,16
2024-03-27,Agadir,Client_0166,Mode,163.08,2
2024-05-20,Tanger,Client_0025,Mode,872.64,19
2024-06-08,Rabat,Client_0170,Mode,672.16,2
2024-02-15,Casablanca,Client_0035,Maison,75.54,12
2024-04-21,Marrakech,Client_0166,Alimentaire,392.16,12
2024-02-14,Rabat,Client_0188,Alimentaire,462.95,8
2024-09-03,Casablanca,Client_0143,Électronique,212.2,12
2024-04-13,Casablanca,Client_0121,Mode,965.73,11
2024-03-25,Casablanca,Client_0058,Maison,401.48,2
2024-05-13,Rabat,Client_0095,Maison,452.55,1
2024-04-17,Marrakech,Client_0005,Électronique,1352.45,4
2024-01-18,Marrakech,Client_0097,Alimentaire,727.33,9
2024-04-03,Casablanca,Client_0055,Maison,618.59,7
2024-05-29,Rabat,Client_0135,Électronique,1099.61,10
2024-09-02,Casablanca,Client_0093,Alimentaire,1368.94,14
2024-10-15,Agadir,Client_0026,Maison,86.3,1
2024-07-27,Marrakech,Client_0198,Mode,699.95,5
2024-05-05,Tanger,Client_0154,Électronique,935.63,13
2024-08-22,Casablanca,Client_0119,Maison,511.92,6
2024-05-01,Agadir,Client_0173,Électronique,1169.99,17
2024-05-17,Marrakech,Client_0168,Électronique,1458.64,15
2024-04-24,Rabat,Client_0024,Électronique,1417.97,7
2024-06-10,Marrakech,Client_0085,Mode,435.67,8
2024-07-19,Rabat,Client_0145,Alimentaire,378.19,2
2024-08-21,Rabat,Client_0011,Alimentaire,1438.36,18
2024-01-28,Casablanca,Client_0086,Maison,715.01,7
2024-01-11,Casablanca,Client_0178,Mode,352.03,16
2024-07-24,Marrakech,Client_0108,Alimentaire,1075.15,19
2024-06-15,Agadir,Client_0166,Maison,462.41,9
2024-09-03,Marrakech,Client_0088,Maison,437.51,12
2024-02-16,Tanger,Client_0009,Électronique,1324.91,14
2024-09-02,Rabat,Client_0073,Mode,285.59,7
2024-05-06,Rabat,Client_0076,Alimentaire,143.37,2
2024-05-26,Casablanca,Client_0053,Mode,440.32,17
2024-04-27,Agadir,Client_0156,Mode,930.07,11
2024-05-31,Casablanca,Client_0101,Alimentaire,228.48,18
2024-03-12,Tanger,Client_0168,Alimentaire,733.81,12
2024-12-28,Marrakech,Client_0136,Mode,959.64,3
2024-05-16,Marrakech,Client_0190,Maison,1280.67,14
2024-06-23,Agadir,Client_0164,Mode,383.31,15
2024-10-15,Casablanca,Client_0141,Alimentaire,1235.15,19
2024-01-19,Casablanca,Client_0100,Mode,390.61,10
2024-07-13,Tanger,Client_0072,Alimentaire,1031.31,9
2024-11-25,Marrakech,Client_0071,Maison,674.48,10
2024-06-23,Casablanca,Client_0166,Mode,216.29,4
2024-12-19,Agadir,Client_0167,Maison,1085.68,19
2024-05-20,Marrakech,Client_0053,Mode,365.76,10
2024-09-02,Tanger,Client_0002,Mode,306.1,17
2024-04-02,Agadir,Client_0182,Alimentaire,569.57,12
2024-08-26,Rabat,Client_0110,Électronique,997.27,1
2024-07-23,Tanger,Client_0160,Alimentaire,389.29,11
2024-02-17,Agadir,Client_0095,Mode,316.31,13
2024-09-01,Casablanca,Client_0070,Électronique,64.43,1
2024-11-15,Rabat,Client_0018,Électronique,733.88,1
2024-11-12,Tanger,Client_0033,Maison,671.54,16
2024-10-21,Casablanca,Client_0049,Mode,389.11,7
2024-05-07,Rabat,Client_0174,Alimentaire,127.8,10
2024-12-09,Marrakech,Client_0045,Électronique,672.42,16
2024-10-08,Casablanca,Client_0183,Électronique,1192.9,1
2024-01-17,Agadir,Client_0184,Alimentaire,1087.16,9
2024-03-11,Tanger,Client_0082,Alimentaire,1298.15,6
2024-09-25,Rabat,Client_0050,Électronique,63.89,15
2024-11-20,Casablanca,Client_0053,Alimentaire,1451.31,4
2024-10-08,Marrakech,Client_0089,Maison,545.05,15
2024-10-31,Tanger,Client_0080,Électronique,1486.08,10
2024-01-07,Tanger,Client_0117,Maison,416.3,16
2024-11-09,Casablanca,Client_0155,Mode,733.73,13
2024-10-31,Marrakech,Client_0018,Maison,563.2,19
2024-04-12,Rabat,Client_0026,Alimentaire,565.85,4
2024-11-04,Casablanca,Client_0175,Électronique,1271.31,16
2024-07-11,Rabat,Client_0146,Maison,1132.31,11
2024-08-28,Tanger,Client_0178,Alimentaire,1488.62,15
2024-03-02,Rabat,Client_0006,Alimentaire,939.6,11
2024-01-17,Marrakech,Client_0156,Maison,721.72,11
2024-06-19,Agadir,Client_0170,Électronique,180.61,3
2024-01-25,Marrakech,Client_0068,Maison,1495.01,17
2024-09-07,Rabat,Client_0093,Mode,849.72,5
2024-09-09,Casablanca,Client_0112,Maison,1065.69,13
2024-07-25,Tanger,Client_0106,Maison,639.78,10
2024-01-29,Agadir,Client_0119,Électronique,844.19,5
2024-04-26,Casablanca,Client_0185,Maison,1416.74,12
2024-10-08,Casablanca,Client_0135,Alimentaire,291.31,8
2024-05-23,Marrakech,Client_0169,Électronique,473.94,12
2024-01-25,Rabat,Client_0041,Alimentaire,270.49,16
2024-11-05,Marrakech,Client_0012,Électronique,1198.71,2
2024-06-04,Rabat,Client_0153,Mode,139.97,3
2024-03-13,Marrakech,Client_0017,Mode,168.37,18
2024-04-29,Casablanca,Client_0041,Mode,482.82,17
2024-11-07,Tanger,Client_0050,Maison,795.57,2
2024-11-16,Rabat,Client_0112,Mode,639.1,12
2024-04-02,Agadir,Client_0143,Électronique,114.98,17
2024-03-26,Agadir,Client_0100,Mode,1438.36,6
2024-12-01,Casablanca,Client_0002,Électronique,1431.66,17
2024-12-29,Marrakech,Client_0078,Alimentaire,455.07,2
2024-04-27,Marrakech,Client_0097,Maison,1110.71,8
2024-08-20,Casablanca,Client_0172,Alimentaire,888.93,14
2024-07-17,Agadir,Client_0149,Alimentaire,394.34,6
2024-07-24,Agadir,Client_0022,Mode,430.15,9
2024-12-04,Marrakech,Client_0058,Mode,762.17,1
2024-05-26,Rabat,Client_0189,Mode,657.89,5
2024-09-27,Tanger,Client_0112,Alimentaire,472.28,7
2024-05-18,Rabat,Client_0067,Maison,1220.89,9
2024-06-29,Agadir,Client_0053,Maison,748.12,14
2024-01-30,Rabat,Client_0056,Alimentaire,999.53,9
2024-02-26,Tanger,Client_0150,Maison,324.45,4
2024-08-19,Rabat,Client_0110,Alimentaire,823.59,15
2024-05-25,Rabat,Client_0059,Alimentaire,511.07,4
2024-02-17,Rabat,Client_0072,Maison,813.3,3
2024-07-12,Rabat,Client_0054,Électronique,1182.2,14
2024-08-11,Casablanca,Client_0116,Électronique,1164.92,9
2024-05-15,Agadir,Client_0062,Mode,563.62,19
2024-01-22,Tanger,Client_0183,Maison,1056.7,6
2024-01-06,Agadir,Client_0054,Mode,1414.87,3
2024-07-22,Casablanca,Client_0024,Alimentaire,957.22,18
2024-08-26,Casablanca,Client_0025,Électronique,265.19,16
2024-07-03,Casablanca,Client_0176,Maison,1035.58,3
2024-12-25,Casablanca,Client_0062,Maison,202.11,2
2024-10-18,Rabat,Client_0172,Maison,1314.56,2
2024-11-30,Agadir,Client_0072,Électronique,799.16,10
2024-08-07,Marrakech,Client_0078,Mode,608.45,15
2024-04-25,Tanger,Client_0166,Électronique,132.66,3
2024-11-08,Casablanca,Client_0064,Mode,602.14,8
2024-02-18,Agadir,Client_0068,Alimentaire,1359.65,18
2024-06-21,Casablanca,Client_0183,Alimentaire,80.43,11
2024-03-22,Casablanca,Client_0008,Mode,738.24,7
2024-11-17,Casablanca,Client_0197,Alimentaire,1400.18,19
2024-11-28,Casablanca,Client_0155,Alimentaire,622.52,7
2024-02-14,Casablanca,Client_0172,Maison,670.85,2
2024-11-30,Tanger,Client_0025,Maison,888.91,6
2024-01-20,Agadir,Client_0027,Électronique,721.26,5
2024-08-08,Casablanca,Client_0039,Électronique,294.47,14
2024-05-02,Casablanca,Client_0142,Électronique,76.91,18
2024-08-21,Casablanca,Client_0133,Maison,934.23,4
2024-08-08,Casablanca,Client_0026,Électronique,1385.17,4
2024-11-18,Rabat,Client_0037,Électronique,204.23,13
2024-12-04,Rabat,Client_0195,Maison,355.88,1
2024-01-03,Marrakech,Client_0084,Mode,586.83,5
2024-06-30,Casablanca,Client_0063,Maison,1222.68,3
2024-07-24,Marrakech,Client_0029,Mode,440.43,19
2024-11-15,Tanger,Client_0098,Maison,1328.98,13
2024-02-09,Marrakech,Client_0130,Électronique,129.69,7
2024-02-28,Agadir,Client_0189,Alimentaire,1414.39,10
2024-03-02,Rabat,Client_0011,Alimentaire,863.08,3
2024-05-11,Rabat,Client_0090,Mode,1005.23,2
2024-02-29,Casablanca,Client_0029,Mode,583.15,7
2024-11-26,Casablanca,Client_0037,Mode,1183.89,9
2024-05-01,Tanger,Client_0084,Alimentaire,291.52,12
2024-04-16,Tanger,Client_0059,Mode,120.92,10
2024-04-05,Agadir,Client_0037,Maison,623.5,19
2024-12-12,Casablanca,Client_0103,Maison,1287.86,13
2024-08-22,Casablanca,Client_0142,Alimentaire,1144.64,10
2024-03-02,Tanger,Client_0145,Maison,799.88,5
2024-09-12,Tanger,Client_0179,Mode,879.6,15
2024-02-18,Tanger,Client_0028,Alimentaire,238.34,3
2024-12-13,Rabat,Client_0111,Mode,1268.99,8
2024-06-07,Marrakech,Client_0187,Maison,1191.09,6
2024-05-03,Marrakech,Client_0020,Mode,1001.88,19
2024-11-12,Casablanca,Client_0144,Alimentaire,725.98,17
2024-07-25,Rabat,Client_0145,Mode,1448.47,10
2024-02-17,Tanger,Client_0184,Maison,1324.6,1
2024-05-15,Casablanca,Client_0118,Électronique,984.42,13
2024-07-19,Rabat,Client_0164,Alimentaire,589.11,10
2024-09-06,Agadir,Client_0059,Mode,946.13,12
2024-11-09,Rabat,Client_0165,Alimentaire,884.39,2
2024-12-22,Casablanca,Client_0139,Mode,621.65,10
2024-11-13,Marrakech,Client_0112,Électronique,494.68,1
2024-10-21,Tanger,Client_0128,Maison,640.17,1
2024-11-09,Agadir,Client_0057,Mode,882.17,15
2024-07-27,Rabat,Client_0002,Mode,670.8,1
2024-12-20,Casablanca,Client_0190,Électronique,432.18,9
2024-07-29,Casablanca,Client_0148,Alimentaire,1153.4,7
2024-07-10,Tanger,Client_0022,Maison,820.63,16
2024-02-13,Casablanca,Client_0136,Mode,148.13,16
2024-01-29,Casablanca,Client_0082,Mode,584.06,13
2024-02-28,Tanger,Client_0054,Maison,1333.12,10
2024-03-11,Agadir,Client_0109,Électronique,1145.09,18
2024-04-01,Marrakech,Client_0115,Alimentaire,518.71,9
2024-09-21,Marrakech,Client_0146,Maison,1410.37,12
2024-08-07,Rabat,Client_0061,Alimentaire,161.07,13
2024-08-02,Agadir,Client_0086,Électronique,1443.79,11
2024-10-03,Rabat,Client_0166,Électronique,406.27,15
2024-03-04,Marrakech,Client_0099,Maison,63.19,10
2024-12-11,Tanger,Client_0026,Mode,679.02,10
2024-10-18,Casablanca,Client_0173,Électronique,570.51,9
2024-09-01,Marrakech,Client_0033,Électronique,831.68,3
2024-03-02,Agadir,Client_0032,Maison,1205.32,16
2024-11-27,Marrakech,Client_0091,Maison,1271.52,12
2024-06-18,Agadir,Client_0095,Maison,631.78,17
2024-09-25,Agadir,Client_0177,Électronique,673.28,15
2024-09-23,Agadir,Client_0147,Alimentaire,264.86,3
2024-02-23,Rabat,Client_0167,Électronique,118.94,5
2024-01-16,Tanger,Client_0094,Maison,979.76,13
2024-01-08,Marrakech,Client_0185,Mode,143.43,6
2024-04-13,Tanger,Client_0158,Mode,1114.05,9
2024-02-28,Casablanca,Client_0037,Maison,831.68,19
2024-11-08,Marrakech,Client_0172,Mode,337.95,7
2024-02-09,Tanger,Client_0040,Électronique,832.31,13
2024-08-24,Tanger,Client_0136,Alimentaire,315.35,5
2024-04-03,Casablanca,Client_0136,Électronique,686.17,16
2024-08-09,Agadir,Client_0190,Maison,1209.36,4
2024-07-22,Marrakech,Client_0078,Électronique,719.78,5
2024-05-17,Marrakech,Client_0127,Mode,265.61,19
2024-10-26,Casablanca,Client_0021,Électronique,1099.55,6
2024-07-25,Agadir,Client_0015,Alimentaire,320.81,4
2024-12-01,Marrakech,Client_0031,Mode,1120.9,1
2024-03-21,Marrakech,Client_0193,Alimentaire,745.06,17
2024-08-05,Marrakech,Client_0141,Alimentaire,707.93,9
2024-01-02,Agadir,Client_0037,Alimentaire,1284.58,16
2024-06-26,Casablanca,Client_0097,Électronique,1077.48,2
2024-12-11,Marrakech,Client_0135,Électronique,97.72,11
2024-10-05,Tanger,Client_0020,Électronique,479.45,5
2024-05-25,Agadir,Client_0055,Électronique,1312.83,13
2024-11-13,Rabat,Client_0045,Mode,76.57,17
2024-08-11,Casablanca,Client_0042,Électronique,840.62,15
2024-03-02,Tanger,Client_0119,Mode,1105.35,12
2024-10-20,Marrakech,Client_0045,Alimentaire,951.69,6
2024-08-26,Rabat,Client_0047,Mode,1152.77,13
2024-07-13,Casablanca,Client_0197,Maison,1102.25,18
2024-06-14,Agadir,Client_0083,Électronique,1053.44,15
2024-08-09,Rabat,Client_0030,Maison,1241.23,15
2024-03-01,Rabat,Client_0160,Mode,986.25,8
2024-05-08,Tanger,Client_0171,Électronique,633.51,19
2024-06-21,Casablanca,Client_0070,Maison,734.27,14
2024-06-04,Tanger,Client_0007,Électronique,1089.25,7
2024-04-19,Tanger,Client_0129,Mode,1320.64,14
2024-09-25,Marrakech,Client_0144,Maison,444.72,5
2024-12-21,Agadir,Client_0051,Mode,546.01,15
2024-10-04,Rabat,Client_0044,Maison,1399.57,15
2024-03-14,Casablanca,Client_0036,Alimentaire,888.84,4
2024-07-25,Agadir,Client_0169,Alimentaire,309.49,1
2024-10-05,Agadir,Client_0043,Alimentaire,1012.36,17
2024-11-21,Casablanca,Client_0116,Alimentaire,1486.61,1
2024-12-05,Agadir,Client_0037,Alimentaire,1244.01,16
2024-12-22,Marrakech,Client_0098,Mode,1131.32,13
2024-12-05,Agadir,Client_0123,Alimentaire,351.67,18
2024-07-22,Marrakech,Client_0005,Mode,1320.4,10
2024-06-09,Rabat,Client_0067,Alimentaire,812.39,18
2024-01-28,Rabat,Client_0178,Électronique,1339.47,17
2024-09-13,Tanger,Client_0100,Alimentaire,528.25,9
2024-06-13,Marrakech,Client_0162,Électronique,139.97,14
2024-03-03,Rabat,Client_0185,Mode,740.17,13
2024-01-22,Agadir,Client_0184,Alimentaire,441.26,14
2024-03-10,Casablanca,Client_0133,Maison,1087.08,11
2024-04-05,Casablanca,Client_0012,Mode,1437.8,13
2024-06-11,Marrakech,Client_0186,Alimentaire,1051.91,17
2024-03-19,Tanger,Client_0029,Mode,1336.05,3
2024-01-05,Agadir,Client_0099,Maison,706.88,1
2024-11-11,Marrakech,Client_0001,Alimentaire,1168.88,5
2024-04-29,Casablanca,Client_0057,Maison,1272.41,13
2024-10-28,Marrakech,Client_0035,Alimentaire,1080.77,5
2024-06-26,Agadir,Client_0071,Électronique,786.28,5
2024-06-24,Rabat,Client_0172,Mode,957.51,12
2024-08-04,Agadir,Client_0136,Maison,1065.74,2
2024-02-25,Rabat,Client_0125,Mode,416.97,16
2024-07-05,Rabat,Client_0192,Maison,1223.89,17
2024-08-19,Rabat,Client_0076,Mode,1427.97,5
2024-09-11,Marrakech,Client_0049,Mode,724.6,12
2024-04-13,Casablanca,Client_0031,Mode,1066.55,15
2024-03-17,Marrakech,Client_0097,Électronique,1118.69,6
2024-08-17,Casablanca,Client_0042,Alimentaire,1010.26,13
2024-09-14,Agadir,Client_0124,Électronique,843.32,11
2024-09-20,Tanger,Client_0094,Mode,1328.39,17
2024-11-26,Agadir,Client_0077,Maison,700.94,9
2024-06-30,Marrakech,Client_0053,Mode,138.6,16
2024-09-12,Marrakech,Client_0046,Alimentaire,1274.61,17
2024-02-07,Casablanca,Client_0013,Électronique,1027.27,18
2024-06-24,Marrakech,Client_0175,Alimentaire,1281.43,13
2024-01-27,Rabat,Client_0054,Maison,250.89,11
2024-10-02,Marrakech,Client_0156,Alimentaire,94.59,13
2024-05-19,Casablanca,Client_0174,Électronique,1404.84,13
2024-10-25,Casablanca,Client_0062,Maison,264.21,12
2024-10-13,Rabat,Client_0018,Alimentaire,1224.0,14
2024-03-31,Casablanca,Client_0090,Électronique,1243.65,13
2024-03-01,Tanger,Client_0136,Électronique,1077.62,9
2024-12-30,Agadir,Client_0100,Mode,240.33,14
2024-12-12,Marrakech,Client_0036,Alimentaire,1017.73,1
2024-06-11,Tanger,Client_0106,Maison,1339.18,9
2024-12-16,Marrakech,Client_0091,Mode,667.02,4
2024-05-22,Tanger,Client_0051,Alimentaire,649.6,12
2024-09-09,Marrakech,Client_0184,Alimentaire,692.14,14
2024-09-25,Rabat,Client_0027,Maison,169.29,9
2024-10-17,Casablanca,Client_0035,Mode,1343.44,3
2024-07-05,Casablanca,Client_0115,Mode,1310.32,6
2024-10-30,Rabat,Client_0063,Maison,1496.97,3
2024-10-17,Tanger,Client_0017,Mode,898.52,1
2024-03-26,Agadir,Client_0088,Électronique,1139.23,3
2024-06-14,Tanger,Client_0162,Maison,343.87,14
2024-04-23,Casablanca,Client_0195,Alimentaire,1017.92,2
2024-12-21,Agadir,Client_0077,Maison,992.11,12
2024-07-01,Marrakech,Client_0166,Électronique,1356.75,10
2024-07-25,Agadir,Client_0089,Maison,1254.65,13
2024-09-12,Tanger,Client_0007,Alimentaire,1410.78,4
2024-08-22,Rabat,Client_0014,Alimentaire,1309.81,19
2024-12-20,Marrakech,Client_0006,Maison,1309.61,1
2024-01-03,Tanger,Client_0016,Maison,142.4,11
2024-07-26,Marrakech,Client_0085,Électronique,1276.64,16
2024-07-15,Agadir,Client_0117,Électronique,930.84,19
2024-12-06,Casablanca,Client_0063,Alimentaire,601.64,19
2024-05-04,Tanger,Client_0011,Mode,131.95,12
2024-05-17,Rabat,Client_0055,Mode,1032.63,3
2024-12-04,Agadir,Client_0173,Mode,525.89,18
2024-01-25,Tanger,Client_0174,Mode,728.28,17
2024-03-08,Rabat,Client_0100,Alimentaire,1038.51,5
2024-03-01,Tanger,Client_0015,Mode,1372.07,16
2024-01-29,Agadir,Client_0196,Mode,1246.88,14
2024-01-19,Tanger,Client_0001,Maison,703.37,19
2024-06-19,Marrakech,Client_0127,Mode,612.29,6
2024-03-14,Agadir,Client_0091,Maison,397.68,3
2024-03-01,Tanger,Client_0104,Alimentaire,590.02,6
2024-06-01,Casablanca,Client_0181,Maison,211.02,12
2024-10-02,Tanger,Client_0154,Électronique,1458.1,11
2024-02-17,Marrakech,Client_0030,Maison,882.18,7
2024-07-29,Rabat,Client_0168,Mode,235.32,1
2024-12-08,Rabat,Client_0163,Maison,561.57,16
2024-05-18,Rabat,Client_0046,Maison,843.21,16
2024-04-19,Casablanca,Client_0042,Alimentaire,822.68,17
2024-07-01,Marrakech,Client_0064,Alimentaire,101.48,15
2024-01-28,Agadir,Client_0049,Mode,1428.72,9
2024-07-15,Rabat,Client_0000,Électronique,449.29,5
2024-07-09,Marrakech,Client_0199,Électronique,73.47,8
2024-11-10,Tanger,Client_0184,Maison,160.84,1
2024-02-20,Casablanca,Client_0143,Électronique,891.28,7
2024-05-28,Marrakech,Client_0121,Alimentaire,249.79,11
2024-09-24,Marrakech,Client_0027,Mode,110.5,13
2024-02-19,Agadir,Client_0085,Mode,600.46,13
2024-09-02,Marrakech,Client_0081,Alimentaire,953.0,7
2024-04-22,Agadir,Client_0021,Mode,212.17,11
2024-06-18,Casablanca,Client_0040,Maison,504.33,18
2024-06-14,Casablanca,Client_0075,Mode,655.75,1
2024-01-14,Tanger,Client_0146,Électronique,281.22,12
2024-07-21,Agadir,Client_0088,Mode,783.81,3
2024-10-14,Agadir,Client_0177,Mode,173.56,1
2024-07-07,Rabat,Client_0058,Alimentaire,117.45,4
2024-06-03,Rabat,Client_0068,Alimentaire,803.76,6
2024-02-24,Tanger,Client_0161,Électronique,409.45,5
2024-06-30,Casablanca,Client_0166,Alimentaire,188.29,11
2024-07-28,Rabat,Client_0122,Électronique,664.67,13
2024-03-15,Marrakech,Client_0073,Maison,1376.95,11
2024-10-03,Casablanca,Client_0006,Électronique,1100.08,6
2024-05-12,Marrakech,Client_0100,Mode,1232.64,19
2024-12-08,Agadir,Client_0110,Électronique,1314.28,15
2024-02-28,Casablanca,Client_0179,Maison,1460.31,13
2024-12-10,Tanger,Client_0187,Mode,1156.71,10
2024-06-30,Agadir,Client_0051,Électronique,932.19,1
2024-12-04,Agadir,Client_0023,Alimentaire,579.87,13
2024-11-16,Marrakech,Client_0025,Alimentaire,313.38,6
2024-03-04,Agadir,Client_0124,Alimentaire,1045.66,12
2024-11-22,Rabat,Client_0089,Électronique,1492.68,17
2024-09-16,Casablanca,Client_0121,Électronique,727.67,18
2024-07-11,Rabat,Client_0009,Maison,1099.34,8
2024-05-22,Marrakech,Client_0016,Mode,767.88,14
2024-04-13,Marrakech,Client_0001,Mode,676.3,5
2024-08-01,Casablanca,Client_0111,Mode,644.94,2
2024-08-29,Agadir,Client_0026,Mode,781.71,11
2024-07-27,Tanger,Client_0070,Électronique,582.0,3
2024-04-02,Marrakech,Client_0175,Électronique,1135.72,16
2024-05-21,Casablanca,Client_0117,Maison,1317.69,16
2024-04-21,Tanger,Client_0008,Mode,1330.18,9
2024-02-28,Agadir,Client_0085,Électronique,380.16,13
2024-02-12,Marrakech,Client_0022,Électronique,1349.07,10
2024-07-25,Casablanca,Client_0198,Électronique,545.25,17
2024-09-24,Casablanca,Client_0072,Électronique,498.5,17
2024-10-22,Casablanca,Client_0026,Mode,1103.8,10
2024-04-27,Marrakech,Client_0092,Mode,491.81,8
2024-01-20,Tanger,Client_0080,Électronique,126.8,7
2024-08-09,Casablanca,Client_0083,Alimentaire,591.75,14
2024-06-14,Agadir,Client_0198,Maison,1096.13,18
2024-05-10,Casablanca,Client_0042,Mode,524.09,19
2024-06-04,Tanger,Client_0006,Mode,962.86,18
2024-07-02,Marrakech,Client_0091,Alimentaire,1007.17,14
2024-03-30,Casablanca,Client_0082,Mode,1113.92,10
2024-04-03,Casablanca,Client_0190,Alimentaire,1350.84,1
2024-01-13,Agadir,Client_0083,Alimentaire,677.22,9
2024-11-17,Agadir,Client_0043,Électronique,291.33,18
2024-10-19,Casablanca,Client_0166,Mode,512.44,13
2024-08-17,Casablanca,Client_0039,Maison,676.64,17
2024-11-17,Agadir,Client_0134,Alimentaire,1085.14,16
2024-10-18,Tanger,Client_0197,Maison,69.03,11
2024-01-26,Rabat,Client_0024,Électronique,507.89,9
2024-03-15,Rabat,Client_0058,Mode,1180.77,7
